,timestamp,location,price,FirstName,LastName_x,CarID,CurrentEmploymentType,CurrentEmploymentTitle,date
34,1/6/2014 20:28,Guy's Gyros,95.29,Hideki,Cocinaro,12.0,Security,Site Control,2014-01-06
35,1/7/2014 7:48,Hallowed Grounds,18.97,Hideki,Cocinaro,12.0,Security,Site Control,2014-01-07
36,1/7/2014 13:46,Kalami Kafenion,22.14,Hideki,Cocinaro,12.0,Security,Site Control,2014-01-07
37,1/8/2014 7:39,Hallowed Grounds,12.19,Hideki,Cocinaro,12.0,Security,Site Control,2014-01-08
38,1/8/2014 14:06,Katerinas Café,22.94,Hideki,Cocinaro,12.0,Security,Site Control,2014-01-08
39,1/8/2014 21:00,General Grocer,265.84,Hideki,Cocinaro,12.0,Security,Site Control,2014-01-08
40,1/9/2014 7:42,Hallowed Grounds,56.77,Hideki,Cocinaro,12.0,Security,Site Control,2014-01-09
41,1/9/2014 14:04,Ouzeri Elian,32.89,Hideki,Cocinaro,12.0,Security,Site Control,2014-01-09
42,1/10/2014 7:50,Hallowed Grounds,10.76,Hideki,Cocinaro,12.0,Security,Site Control,2014-01-10
43,1/10/2014 14:08,Katerinas Café,77.62,Hideki,Cocinaro,12.0,Security,Site Control,2014-01-10
44,1/10/2014 20:20,Guy's Gyros,35.54,Hideki,Cocinaro,12.0,Security,Site Control,2014-01-10
45,1/11/2014 14:16,Kalami Kafenion,39.36,Hideki,Cocinaro,12.0,Security,Site Control,2014-01-11
46,1/11/2014 20:30,Kalami Kafenion,46.78,Hideki,Cocinaro,12.0,Security,Site Control,2014-01-11
47,1/12/2014 19:26,Guy's Gyros,42.32,Hideki,Cocinaro,12.0,Security,Site Control,2014-01-12
48,1/13/2014 7:54,Hallowed Grounds,19.18,Hideki,Cocinaro,12.0,Security,Site Control,2014-01-13
49,1/13/2014 20:59,Guy's Gyros,37.5,Hideki,Cocinaro,12.0,Security,Site Control,2014-01-13
50,1/14/2014 7:45,Hallowed Grounds,13.0,Hideki,Cocinaro,12.0,Security,Site Control,2014-01-14
51,1/14/2014 13:51,Ouzeri Elian,62.3,Hideki,Cocinaro,12.0,Security,Site Control,2014-01-14
52,1/14/2014 19:59,Guy's Gyros,94.26,Hideki,Cocinaro,12.0,Security,Site Control,2014-01-14
53,1/15/2014 7:44,Hallowed Grounds,12.17,Hideki,Cocinaro,12.0,Security,Site Control,2014-01-15
54,1/15/2014 13:42,Ouzeri Elian,22.86,Hideki,Cocinaro,12.0,Security,Site Control,2014-01-15
55,1/16/2014 7:30,Kronos Mart,298.83,Hideki,Cocinaro,12.0,Security,Site Control,2014-01-16
56,1/16/2014 7:44,Hallowed Grounds,18.2,Hideki,Cocinaro,12.0,Security,Site Control,2014-01-16
57,1/16/2014 13:47,Abila Zacharo,36.02,Hideki,Cocinaro,12.0,Security,Site Control,2014-01-16
58,1/16/2014 20:35,Guy's Gyros,11.31,Hideki,Cocinaro,12.0,Security,Site Control,2014-01-16
59,1/17/2014 13:58,Kalami Kafenion,27.73,Hideki,Cocinaro,12.0,Security,Site Control,2014-01-17
60,1/17/2014 20:41,General Grocer,98.03,Hideki,Cocinaro,12.0,Security,Site Control,2014-01-17
61,1/19/2014 20:14,Guy's Gyros,36.87,Hideki,Cocinaro,12.0,Security,Site Control,2014-01-19
62,1/6/2014 7:35,Brew've Been Served,8.33,Stenig,Fusil,20.0,Security,Building Control,2014-01-06
63,1/6/2014 13:37,Ouzeri Elian,20.56,Stenig,Fusil,20.0,Security,Building Control,2014-01-06
64,1/6/2014 20:15,Guy's Gyros,117.82,Stenig,Fusil,20.0,Security,Building Control,2014-01-06
65,1/7/2014 7:45,Brew've Been Served,19.6,Stenig,Fusil,20.0,Security,Building Control,2014-01-07
66,1/7/2014 13:33,Guy's Gyros,11.31,Stenig,Fusil,20.0,Security,Building Control,2014-01-07
67,1/8/2014 7:48,Brew've Been Served,8.27,Stenig,Fusil,20.0,Security,Building Control,2014-01-08
68,1/8/2014 13:52,Kalami Kafenion,14.77,Stenig,Fusil,20.0,Security,Building Control,2014-01-08
69,1/9/2014 13:23,Ouzeri Elian,22.4,Stenig,Fusil,20.0,Security,Building Control,2014-01-09
70,1/9/2014 19:52,Guy's Gyros,29.96,Stenig,Fusil,20.0,Security,Building Control,2014-01-09
71,1/10/2014 7:35,Brew've Been Served,15.85,Stenig,Fusil,20.0,Security,Building Control,2014-01-10
72,1/10/2014 13:25,Guy's Gyros,26.76,Stenig,Fusil,20.0,Security,Building Control,2014-01-10
73,1/10/2014 19:45,Guy's Gyros,23.61,Stenig,Fusil,20.0,Security,Building Control,2014-01-10
74,1/11/2014 19:34,Guy's Gyros,55.36,Stenig,Fusil,20.0,Security,Building Control,2014-01-11
75,1/13/2014 7:43,Brew've Been Served,24.18,Stenig,Fusil,20.0,Security,Building Control,2014-01-13
76,1/13/2014 8:01,Kronos Mart,159.06,Stenig,Fusil,20.0,Security,Building Control,2014-01-13
77,1/13/2014 13:20,Abila Zacharo,79.95,Stenig,Fusil,20.0,Security,Building Control,2014-01-13
78,1/14/2014 7:53,Brew've Been Served,3.66,Stenig,Fusil,20.0,Security,Building Control,2014-01-14
79,1/14/2014 13:38,Abila Zacharo,8.41,Stenig,Fusil,20.0,Security,Building Control,2014-01-14
80,1/14/2014 15:49,Octavio's Office Supplies,131.73,Stenig,Fusil,20.0,Security,Building Control,2014-01-14
81,1/14/2014 20:15,Guy's Gyros,18.11,Stenig,Fusil,20.0,Security,Building Control,2014-01-14
82,1/15/2014 7:36,Brew've Been Served,15.5,Stenig,Fusil,20.0,Security,Building Control,2014-01-15
83,1/15/2014 20:08,Guy's Gyros,36.35,Stenig,Fusil,20.0,Security,Building Control,2014-01-15
84,1/16/2014 7:55,Brew've Been Served,12.83,Stenig,Fusil,20.0,Security,Building Control,2014-01-16
85,1/16/2014 13:44,Guy's Gyros,13.48,Stenig,Fusil,20.0,Security,Building Control,2014-01-16
86,1/16/2014 20:17,Guy's Gyros,30.76,Stenig,Fusil,20.0,Security,Building Control,2014-01-16
87,1/17/2014 7:52,Coffee Cameleon,9.16,Stenig,Fusil,20.0,Security,Building Control,2014-01-17
88,1/17/2014 13:31,Hippokampos,15.77,Stenig,Fusil,20.0,Security,Building Control,2014-01-17
89,1/17/2014 19:29,Guy's Gyros,19.68,Stenig,Fusil,20.0,Security,Building Control,2014-01-17
90,1/18/2014 19:39,Guy's Gyros,78.36,Stenig,Fusil,20.0,Security,Building Control,2014-01-18
91,1/19/2014 19:49,Guy's Gyros,100.36,Stenig,Fusil,20.0,Security,Building Control,2014-01-19
92,1/6/2014 7:36,Hallowed Grounds,16.72,Birgitta,Frente,18.0,Engineering,Geologist,2014-01-06
93,1/6/2014 13:50,Katerinas Café,32.64,Birgitta,Frente,18.0,Engineering,Geologist,2014-01-06
94,1/6/2014 21:03,Katerinas Café,10.72,Birgitta,Frente,18.0,Engineering,Geologist,2014-01-06
95,1/7/2014 8:01,Hallowed Grounds,9.92,Birgitta,Frente,18.0,Engineering,Geologist,2014-01-07
96,1/7/2014 14:09,Guy's Gyros,12.57,Birgitta,Frente,18.0,Engineering,Geologist,2014-01-07
97,1/7/2014 20:33,Katerinas Café,17.26,Birgitta,Frente,18.0,Engineering,Geologist,2014-01-07
98,1/8/2014 7:43,Hallowed Grounds,3.4,Birgitta,Frente,18.0,Engineering,Geologist,2014-01-08
99,1/8/2014 13:53,Abila Zacharo,16.2,Birgitta,Frente,18.0,Engineering,Geologist,2014-01-08
100,1/9/2014 7:57,Hallowed Grounds,18.48,Birgitta,Frente,18.0,Engineering,Geologist,2014-01-09
101,1/9/2014 13:44,Guy's Gyros,15.0,Birgitta,Frente,18.0,Engineering,Geologist,2014-01-09
102,1/10/2014 7:41,Hallowed Grounds,8.34,Birgitta,Frente,18.0,Engineering,Geologist,2014-01-10
103,1/10/2014 14:07,Ouzeri Elian,30.93,Birgitta,Frente,18.0,Engineering,Geologist,2014-01-10
104,1/11/2014 13:35,Gelatogalore,17.31,Birgitta,Frente,18.0,Engineering,Geologist,2014-01-11
105,1/11/2014 15:15,Shoppers' Delight,157.45,Birgitta,Frente,18.0,Engineering,Geologist,2014-01-11
106,1/11/2014 19:08,Katerinas Café,55.67,Birgitta,Frente,18.0,Engineering,Geologist,2014-01-11
107,1/13/2014 12:00,Bean There Done That,15.24,Birgitta,Frente,18.0,Engineering,Geologist,2014-01-13
108,1/13/2014 14:04,Hippokampos,25.09,Birgitta,Frente,18.0,Engineering,Geologist,2014-01-13
109,1/14/2014 7:54,Hallowed Grounds,50.21,Birgitta,Frente,18.0,Engineering,Geologist,2014-01-14
110,1/14/2014 13:49,Guy's Gyros,38.26,Birgitta,Frente,18.0,Engineering,Geologist,2014-01-14
111,1/14/2014 21:10,Katerinas Café,18.35,Birgitta,Frente,18.0,Engineering,Geologist,2014-01-14
112,1/15/2014 7:36,Hallowed Grounds,5.28,Birgitta,Frente,18.0,Engineering,Geologist,2014-01-15
113,1/15/2014 14:00,Guy's Gyros,25.58,Birgitta,Frente,18.0,Engineering,Geologist,2014-01-15
114,1/15/2014 20:05,Katerinas Café,11.45,Birgitta,Frente,18.0,Engineering,Geologist,2014-01-15
115,1/16/2014 7:51,Hallowed Grounds,44.98,Birgitta,Frente,18.0,Engineering,Geologist,2014-01-16
116,1/16/2014 13:48,Hippokampos,29.93,Birgitta,Frente,18.0,Engineering,Geologist,2014-01-16
117,1/16/2014 20:23,Katerinas Café,13.91,Birgitta,Frente,18.0,Engineering,Geologist,2014-01-16
118,1/17/2014 7:39,Hallowed Grounds,15.98,Birgitta,Frente,18.0,Engineering,Geologist,2014-01-17
119,1/17/2014 13:52,Hippokampos,108.35,Birgitta,Frente,18.0,Engineering,Geologist,2014-01-17
120,1/18/2014 14:05,Guy's Gyros,47.89,Birgitta,Frente,18.0,Engineering,Geologist,2014-01-18
121,1/18/2014 19:20,Roberts and Sons,266.69,Birgitta,Frente,18.0,Engineering,Geologist,2014-01-18
122,1/19/2014 20:22,Katerinas Café,38.9,Birgitta,Frente,18.0,Engineering,Geologist,2014-01-19
123,1/6/2014 7:37,Brew've Been Served,4.24,Sven,Flecha,17.0,Information Technology,IT Technician,2014-01-06
124,1/6/2014 13:30,Guy's Gyros,16.92,Sven,Flecha,17.0,Information Technology,IT Technician,2014-01-06
125,1/6/2014 19:18,Guy's Gyros,39.29,Sven,Flecha,17.0,Information Technology,IT Technician,2014-01-06
126,1/7/2014 7:27,Brew've Been Served,5.08,Sven,Flecha,17.0,Information Technology,IT Technician,2014-01-07
127,1/7/2014 20:10,Guy's Gyros,42.25,Sven,Flecha,17.0,Information Technology,IT Technician,2014-01-07
128,1/8/2014 8:01,Brew've Been Served,3.42,Sven,Flecha,17.0,Information Technology,IT Technician,2014-01-08
129,1/8/2014 13:32,Guy's Gyros,30.12,Sven,Flecha,17.0,Information Technology,IT Technician,2014-01-08
130,1/8/2014 20:07,Guy's Gyros,28.81,Sven,Flecha,17.0,Information Technology,IT Technician,2014-01-08
131,1/9/2014 7:48,Brew've Been Served,5.3,Sven,Flecha,17.0,Information Technology,IT Technician,2014-01-09
132,1/9/2014 13:38,Kalami Kafenion,18.14,Sven,Flecha,17.0,Information Technology,IT Technician,2014-01-09
133,1/9/2014 20:39,Guy's Gyros,35.05,Sven,Flecha,17.0,Information Technology,IT Technician,2014-01-09
134,1/10/2014 7:54,Brew've Been Served,83.44,Sven,Flecha,17.0,Information Technology,IT Technician,2014-01-10
135,1/10/2014 13:38,Guy's Gyros,26.68,Sven,Flecha,17.0,Information Technology,IT Technician,2014-01-10
136,1/10/2014 20:15,Frydos Autosupply n' More,237.08,Sven,Flecha,17.0,Information Technology,IT Technician,2014-01-10
137,1/11/2014 20:06,Guy's Gyros,33.65,Sven,Flecha,17.0,Information Technology,IT Technician,2014-01-11
138,1/12/2014 19:26,Shoppers' Delight,211.03,Sven,Flecha,17.0,Information Technology,IT Technician,2014-01-12
139,1/13/2014 7:38,Brew've Been Served,8.04,Sven,Flecha,17.0,Information Technology,IT Technician,2014-01-13
140,1/13/2014 13:50,Hippokampos,91.97,Sven,Flecha,17.0,Information Technology,IT Technician,2014-01-13
141,1/13/2014 20:15,Guy's Gyros,36.89,Sven,Flecha,17.0,Information Technology,IT Technician,2014-01-13
142,1/14/2014 7:53,Brew've Been Served,8.24,Sven,Flecha,17.0,Information Technology,IT Technician,2014-01-14
143,1/14/2014 13:32,Gelatogalore,27.26,Sven,Flecha,17.0,Information Technology,IT Technician,2014-01-14
144,1/14/2014 20:19,Guy's Gyros,12.96,Sven,Flecha,17.0,Information Technology,IT Technician,2014-01-14
145,1/15/2014 7:34,Brew've Been Served,3.71,Sven,Flecha,17.0,Information Technology,IT Technician,2014-01-15
146,1/15/2014 13:47,Abila Zacharo,20.44,Sven,Flecha,17.0,Information Technology,IT Technician,2014-01-15
147,1/16/2014 7:50,Brew've Been Served,7.31,Sven,Flecha,17.0,Information Technology,IT Technician,2014-01-16
148,1/16/2014 13:49,Kalami Kafenion,8.86,Sven,Flecha,17.0,Information Technology,IT Technician,2014-01-16
149,1/16/2014 19:04,Guy's Gyros,25.57,Sven,Flecha,17.0,Information Technology,IT Technician,2014-01-16
150,1/17/2014 7:29,Brew've Been Served,52.56,Sven,Flecha,17.0,Information Technology,IT Technician,2014-01-17
151,1/17/2014 20:05,Shoppers' Delight,155.01,Sven,Flecha,17.0,Information Technology,IT Technician,2014-01-17
152,1/18/2014 13:27,Guy's Gyros,55.21,Sven,Flecha,17.0,Information Technology,IT Technician,2014-01-18
153,1/18/2014 14:55,Ahaggo Museum,120.2,Sven,Flecha,17.0,Information Technology,IT Technician,2014-01-18
154,1/19/2014 14:08,Ouzeri Elian,45.32,Sven,Flecha,17.0,Information Technology,IT Technician,2014-01-19
155,1/19/2014 19:45,Guy's Gyros,65.21,Sven,Flecha,17.0,Information Technology,IT Technician,2014-01-19
156,1/6/2014 7:42,Coffee Cameleon,28.73,Linnea,Bergen,6.0,Information Technology,IT Group Manager,2014-01-06
157,1/6/2014 13:19,Gelatogalore,12.74,Linnea,Bergen,6.0,Information Technology,IT Group Manager,2014-01-06
158,1/6/2014 20:07,Katerinas Café,23.63,Linnea,Bergen,6.0,Information Technology,IT Group Manager,2014-01-06
159,1/7/2014 7:49,Coffee Cameleon,27.66,Linnea,Bergen,6.0,Information Technology,IT Group Manager,2014-01-07
160,1/7/2014 13:33,Gelatogalore,34.04,Linnea,Bergen,6.0,Information Technology,IT Group Manager,2014-01-07
161,1/7/2014 20:09,Katerinas Café,19.49,Linnea,Bergen,6.0,Information Technology,IT Group Manager,2014-01-07
162,1/8/2014 7:51,Coffee Cameleon,6.59,Linnea,Bergen,6.0,Information Technology,IT Group Manager,2014-01-08
163,1/8/2014 13:26,Hippokampos,16.59,Linnea,Bergen,6.0,Information Technology,IT Group Manager,2014-01-08
164,1/9/2014 7:35,Coffee Cameleon,12.47,Linnea,Bergen,6.0,Information Technology,IT Group Manager,2014-01-09
165,1/9/2014 13:03,Katerinas Café,17.02,Linnea,Bergen,6.0,Information Technology,IT Group Manager,2014-01-09
166,1/9/2014 20:29,Guy's Gyros,23.34,Linnea,Bergen,6.0,Information Technology,IT Group Manager,2014-01-09
167,1/10/2014 7:40,Coffee Cameleon,8.51,Linnea,Bergen,6.0,Information Technology,IT Group Manager,2014-01-10
168,1/10/2014 13:27,Guy's Gyros,15.93,Linnea,Bergen,6.0,Information Technology,IT Group Manager,2014-01-10
169,1/10/2014 16:07,Octavio's Office Supplies,64.51,Linnea,Bergen,6.0,Information Technology,IT Group Manager,2014-01-10
170,1/11/2014 13:51,Abila Zacharo,32.02,Linnea,Bergen,6.0,Information Technology,IT Group Manager,2014-01-11
171,1/12/2014 19:21,Katerinas Café,11.81,Linnea,Bergen,6.0,Information Technology,IT Group Manager,2014-01-12
172,1/13/2014 8:02,Coffee Cameleon,4.88,Linnea,Bergen,6.0,Information Technology,IT Group Manager,2014-01-13
173,1/13/2014 13:24,Hippokampos,35.73,Linnea,Bergen,6.0,Information Technology,IT Group Manager,2014-01-13
174,1/13/2014 20:47,Katerinas Café,22.24,Linnea,Bergen,6.0,Information Technology,IT Group Manager,2014-01-13
175,1/14/2014 7:53,Coffee Cameleon,15.63,Linnea,Bergen,6.0,Information Technology,IT Group Manager,2014-01-14
176,1/14/2014 13:17,Hippokampos,36.01,Linnea,Bergen,6.0,Information Technology,IT Group Manager,2014-01-14
177,1/15/2014 7:56,Coffee Cameleon,5.49,Linnea,Bergen,6.0,Information Technology,IT Group Manager,2014-01-15
178,1/15/2014 13:10,Ouzeri Elian,8.93,Linnea,Bergen,6.0,Information Technology,IT Group Manager,2014-01-15
179,1/15/2014 21:05,Katerinas Café,13.77,Linnea,Bergen,6.0,Information Technology,IT Group Manager,2014-01-15
180,1/16/2014 13:30,Hippokampos,16.53,Linnea,Bergen,6.0,Information Technology,IT Group Manager,2014-01-16
181,1/17/2014 7:51,Coffee Cameleon,6.81,Linnea,Bergen,6.0,Information Technology,IT Group Manager,2014-01-17
182,1/17/2014 13:16,Kalami Kafenion,140.78,Linnea,Bergen,6.0,Information Technology,IT Group Manager,2014-01-17
183,1/17/2014 20:20,Katerinas Café,19.09,Linnea,Bergen,6.0,Information Technology,IT Group Manager,2014-01-17
184,1/18/2014 13:25,Abila Zacharo,18.45,Linnea,Bergen,6.0,Information Technology,IT Group Manager,2014-01-18
185,1/18/2014 15:41,Roberts and Sons,62.47,Linnea,Bergen,6.0,Information Technology,IT Group Manager,2014-01-18
186,1/6/2014 7:43,Brew've Been Served,16.9,Brand,Tempestad,33.0,Engineering,Drill Technician,2014-01-06
187,1/7/2014 7:56,Brew've Been Served,98.53,Brand,Tempestad,33.0,Engineering,Drill Technician,2014-01-07
188,1/7/2014 13:41,Abila Zacharo,17.81,Brand,Tempestad,33.0,Engineering,Drill Technician,2014-01-07
189,1/7/2014 20:11,Guy's Gyros,76.71,Brand,Tempestad,33.0,Engineering,Drill Technician,2014-01-07
190,1/8/2014 7:48,Brew've Been Served,19.17,Brand,Tempestad,33.0,Engineering,Drill Technician,2014-01-08
191,1/8/2014 13:19,Chostus Hotel,111.89,Brand,Tempestad,33.0,Engineering,Drill Technician,2014-01-08
192,1/8/2014 20:17,Guy's Gyros,18.24,Brand,Tempestad,33.0,Engineering,Drill Technician,2014-01-08
193,1/9/2014 7:36,Brew've Been Served,70.71,Brand,Tempestad,33.0,Engineering,Drill Technician,2014-01-09
194,1/9/2014 13:36,Hippokampos,27.93,Brand,Tempestad,33.0,Engineering,Drill Technician,2014-01-09
195,1/10/2014 7:49,Brew've Been Served,89.93,Brand,Tempestad,33.0,Engineering,Drill Technician,2014-01-10
196,1/10/2014 13:08,Chostus Hotel,133.25,Brand,Tempestad,33.0,Engineering,Drill Technician,2014-01-10
197,1/11/2014 17:16,Ahaggo Museum,52.14,Brand,Tempestad,33.0,Engineering,Drill Technician,2014-01-11
198,1/11/2014 19:27,Hippokampos,32.63,Brand,Tempestad,33.0,Engineering,Drill Technician,2014-01-11
199,1/12/2014 13:45,Abila Zacharo,11.2,Brand,Tempestad,33.0,Engineering,Drill Technician,2014-01-12
200,1/13/2014 7:40,Brew've Been Served,8.0,Brand,Tempestad,33.0,Engineering,Drill Technician,2014-01-13
201,1/13/2014 13:27,Abila Zacharo,8.72,Brand,Tempestad,33.0,Engineering,Drill Technician,2014-01-13
202,1/13/2014 20:44,Guy's Gyros,15.55,Brand,Tempestad,33.0,Engineering,Drill Technician,2014-01-13
203,1/14/2014 7:40,Brew've Been Served,5.87,Brand,Tempestad,33.0,Engineering,Drill Technician,2014-01-14
204,1/14/2014 13:21,Chostus Hotel,113.08,Brand,Tempestad,33.0,Engineering,Drill Technician,2014-01-14
205,1/15/2014 7:40,Brew've Been Served,19.87,Brand,Tempestad,33.0,Engineering,Drill Technician,2014-01-15
206,1/15/2014 13:12,Hippokampos,118.89,Brand,Tempestad,33.0,Engineering,Drill Technician,2014-01-15
207,1/15/2014 20:04,Frydos Autosupply n' More,235.27,Brand,Tempestad,33.0,Engineering,Drill Technician,2014-01-15
208,1/16/2014 7:56,Brew've Been Served,4.33,Brand,Tempestad,33.0,Engineering,Drill Technician,2014-01-16
209,1/16/2014 13:17,Katerinas Café,11.08,Brand,Tempestad,33.0,Engineering,Drill Technician,2014-01-16
210,1/16/2014 20:14,Guy's Gyros,111.31,Brand,Tempestad,33.0,Engineering,Drill Technician,2014-01-16
211,1/17/2014 13:49,Chostus Hotel,114.22,Brand,Tempestad,33.0,Engineering,Drill Technician,2014-01-17
212,1/17/2014 20:59,Guy's Gyros,29.71,Brand,Tempestad,33.0,Engineering,Drill Technician,2014-01-17
213,1/19/2014 20:16,Guy's Gyros,37.48,Brand,Tempestad,33.0,Engineering,Drill Technician,2014-01-19
214,1/6/2014 7:48,Hallowed Grounds,10.66,Kare,Orilla,27.0,Engineering,Drill Technician,2014-01-06
215,1/6/2014 13:52,Gelatogalore,36.33,Kare,Orilla,27.0,Engineering,Drill Technician,2014-01-06
216,1/6/2014 20:59,Katerinas Café,26.1,Kare,Orilla,27.0,Engineering,Drill Technician,2014-01-06
217,1/7/2014 7:50,Hallowed Grounds,9.61,Kare,Orilla,27.0,Engineering,Drill Technician,2014-01-07
218,1/7/2014 14:00,Hippokampos,76.11,Kare,Orilla,27.0,Engineering,Drill Technician,2014-01-07
219,1/7/2014 20:47,Katerinas Café,32.83,Kare,Orilla,27.0,Engineering,Drill Technician,2014-01-07
220,1/8/2014 7:47,Hallowed Grounds,3.11,Kare,Orilla,27.0,Engineering,Drill Technician,2014-01-08
221,1/8/2014 13:45,Kalami Kafenion,23.82,Kare,Orilla,27.0,Engineering,Drill Technician,2014-01-08
222,1/9/2014 8:07,Hallowed Grounds,65.68,Kare,Orilla,27.0,Engineering,Drill Technician,2014-01-09
223,1/9/2014 20:08,Katerinas Café,19.02,Kare,Orilla,27.0,Engineering,Drill Technician,2014-01-09
224,1/10/2014 7:45,Hallowed Grounds,11.38,Kare,Orilla,27.0,Engineering,Drill Technician,2014-01-10
225,1/10/2014 14:01,Abila Zacharo,16.12,Kare,Orilla,27.0,Engineering,Drill Technician,2014-01-10
226,1/12/2014 13:55,Kalami Kafenion,14.59,Kare,Orilla,27.0,Engineering,Drill Technician,2014-01-12
227,1/12/2014 19:47,Katerinas Café,17.36,Kare,Orilla,27.0,Engineering,Drill Technician,2014-01-12
228,1/13/2014 7:43,Hallowed Grounds,13.68,Kare,Orilla,27.0,Engineering,Drill Technician,2014-01-13
229,1/13/2014 13:48,Katerinas Café,24.26,Kare,Orilla,27.0,Engineering,Drill Technician,2014-01-13
230,1/14/2014 8:12,Hallowed Grounds,39.52,Kare,Orilla,27.0,Engineering,Drill Technician,2014-01-14
231,1/14/2014 13:42,Kalami Kafenion,23.1,Kare,Orilla,27.0,Engineering,Drill Technician,2014-01-14
232,1/14/2014 20:34,Katerinas Café,11.89,Kare,Orilla,27.0,Engineering,Drill Technician,2014-01-14
233,1/15/2014 7:59,Hallowed Grounds,14.33,Kare,Orilla,27.0,Engineering,Drill Technician,2014-01-15
234,1/15/2014 14:02,Abila Zacharo,24.53,Kare,Orilla,27.0,Engineering,Drill Technician,2014-01-15
235,1/15/2014 19:50,Katerinas Café,39.23,Kare,Orilla,27.0,Engineering,Drill Technician,2014-01-15
236,1/16/2014 7:44,Hallowed Grounds,17.74,Kare,Orilla,27.0,Engineering,Drill Technician,2014-01-16
237,1/16/2014 13:48,Kalami Kafenion,11.83,Kare,Orilla,27.0,Engineering,Drill Technician,2014-01-16
238,1/16/2014 20:51,Katerinas Café,34.58,Kare,Orilla,27.0,Engineering,Drill Technician,2014-01-16
239,1/17/2014 8:03,Hallowed Grounds,38.22,Kare,Orilla,27.0,Engineering,Drill Technician,2014-01-17
